postcode,suburb,lat,lon,Local Government Area,Region,Year,A20 Assault and related offences,A50 Robbery,"A70 Stalking, harassment and threatening behaviour",A80 Dangerous and negligent acts endangering people,B10 Arson,B20 Property damage,B30 Burglary/Break and enter,B40 Theft,B50 Deception,B60 Bribery,C10 Drug dealing and trafficking,C20 Cultivate or manufacture drugs,C30 Drug use and possession,C90 Other drug offences,D10 Weapons and explosives offences,D20 Disorderly and offensive conduct,D30 Public nuisance offences,D40 Public security offences,E10 Justice procedures,E20 Breaches of orders,F10 Regulatory driving offences,F20 Transport regulation offences,F30 Other government regulatory offences,F90 Miscellaneous offences,Other crimes against the person
3453,harcourt north,-36.970325,144.28189,Mount Alexander,Northern Victoria,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,ravenswood,-36.899628,144.217529,Mount Alexander,Northern Victoria,2011,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3453,ravenswood south,-36.934927,144.227601,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3458,barrys reef,-37.451989000000005,144.293564,Moorabool,Northern Victoria,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,blackwood,-37.472283000000004,144.306407,Moorabool,Northern Victoria,2011,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,fern hill,-37.357651000000004,144.39269199999998,Moorabool,Northern Victoria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,lerderderg,-37.51709,144.37593,Moorabool,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3458,little hampton,-37.359474,144.292594,Moorabool,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,newbury,-37.409771,144.289521,Moorabool,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,north blackwood,-37.466577,144.303975,Moorabool,Northern Victoria,2011,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,trentham,-37.389363,144.326001,Moorabool,Northern Victoria,2011,4,0,0,0,0,8,2,8,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
3458,trentham east,-37.396258,144.38148600000002,Moorabool,Northern Victoria,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3460,basalt,-37.308233,144.094647,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,daylesford,-37.343587,144.142321,Hepburn,Northern Victoria,2011,16,0,4,2,1,29,13,61,2,0,0,0,1,0,3,9,0,0,0,9,0,1,3,0,3
3461,bullarto,-37.394334,144.221001,Hepburn,Northern Victoria,2011,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,bullarto south,-37.423908000000004,144.21045800000002,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3461,clydesdale,-37.178651,144.08998300000002,Hepburn,Northern Victoria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,coomoora,-37.328489000000005,144.18928300000002,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,denver,-37.277351,144.296321,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,drummond,-37.240902,144.326211,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3461,dry diggings,-37.299821,144.162344,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,eganstown,-37.340453000000004,144.097095,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,elevated plains,-37.291096,144.124212,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,franklinford,-37.248503,144.133262,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,glenlyon,-37.295179,144.244678,Hepburn,Northern Victoria,2011,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,hepburn,-37.272298,144.19434099999998,Hepburn,Northern Victoria,2011,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,hepburn springs,-37.315344,144.138197,Hepburn,Northern Victoria,2011,4,0,1,0,0,0,3,6,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0
3461,korweinguboora,-37.452037,144.134899,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,leonards hill,-37.425757,144.115474,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3461,lyonville,-37.392417,144.250813,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,mount franklin,-37.260735,144.158367,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,musk,-37.371711,144.192548,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,musk vale,-37.272298,144.19434099999998,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3461,porcupine ridge,-37.248496,144.199698,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,sailors falls,-37.405983,144.123382,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,sailors hill,-37.353431,144.130517,Hepburn,Northern Victoria,2011,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,shepherds flat,-37.271431,144.108578,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,spargo creek,-37.48976,144.143564,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,strangways,-37.135335,144.076945,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,wheatsheaf,-37.313722,144.226117,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,yandoit,-37.212959999999995,144.088977,Hepburn,Northern Victoria,2011,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,yandoit hills,-37.213136,144.048852,Hepburn,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,green gully,-37.107828999999995,144.09579499999998,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,joyces creek,-37.087396999999996,143.993953,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,muckleford south,-37.095316,144.120321,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,newstead,-37.105377000000004,144.06511,Mount Alexander,Northern Victoria,2011,0,1,1,0,0,4,4,3,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,1
3462,sandon,-37.168753,144.03813799999998,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3462,welshmans reef,-37.071551,144.045866,Mount Alexander,Northern Victoria,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3463,baringhup,-36.984271,143.95148700000001,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3463,baringhup west,-36.951137,143.871634,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,bradford,-36.909698999999996,144.031371,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,eastville,-36.875239,143.96084199999999,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,laanecoorie,-36.827056,143.904434,Mount Alexander,Northern Victoria,2011,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,maldon,-36.996354,144.06843,Mount Alexander,Northern Victoria,2011,7,0,0,0,0,7,15,16,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,2
3463,neereman,-36.920084,143.943625,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,nuggetty,-36.946118,144.061662,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,shelbourne,-36.846308,144.02184599999998,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,tarrengower,-37.021233,144.04768,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,walmer,-36.965043,144.166608,Mount Alexander,Northern Victoria,2011,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3463,woodstock west,-36.841499,143.985758,Mount Alexander,Northern Victoria,2011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,carisbrook,-37.007853000000004,143.796275,Central Goldfields,Western Victoria,2011,4,0,3,1,1,3,5,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3465,adelaide lead,-37.074671,143.677358,Central Goldfields,Western Victoria,2011,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,alma,-37.028805,143.676819,Central Goldfields,Western Victoria,2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,bowenvale,-36.983442,143.699121,Central Goldfields,Western Victoria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,bung bong,-37.10168,143.566093,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,cotswold,-37.124567,143.886721,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,craigie,-37.103916999999996,143.77585200000001,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,daisy hill,-37.117514,143.716854,Central Goldfields,Western Victoria,2011,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3465,flagstaff,-37.048352,143.78002,Central Goldfields,Western Victoria,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3465,havelock,-36.967324,143.770432,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,homebush,-37.057395,143.534299,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,majorca,-37.116323,143.795769,Central Goldfields,Western Victoria,2011,2,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3465,maryborough,-37.048387,143.735409,Central Goldfields,Western Victoria,2011,87,0,18,4,6,102,56,135,17,0,0,1,13,0,9,44,5,0,12,34,0,1,6,0,14
3465,moolort,-37.078303999999996,143.92725900000002,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3465,natte yallock,-36.94085,143.46707,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,rathscar,-37.005652000000005,143.546997,Central Goldfields,Western Victoria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,rathscar west,-37.021108,143.481855,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,simson,-36.994898,143.774385,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,timor,-36.970369,143.71074199999998,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,timor west,-36.967873,143.690326,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,wareek,-36.990541,143.608305,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3467,avoca,-37.088539000000004,143.473798,Pyrenees,Western Victoria,2011,2,0,1,3,0,6,7,10,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0
3467,moyreisk,-36.909968,143.37707,Pyrenees,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,amphitheatre,-37.182344,143.399915,Pyrenees,Western Victoria,2011,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,mount lonarch,-37.258868,143.39730500000002,Pyrenees,Western Victoria,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,elmhurst,-37.179435999999995,143.249097,Ararat,Western Victoria,2011,1,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,glenlofty,-37.114596999999996,143.220904,Ararat,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,glenlogie,-37.223958,143.281716,Ararat,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,glenpatrick,-37.136846000000006,143.33887,Ararat,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,nowhere creek,-37.128713,143.30083100000002,Ararat,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,bet bet,-36.924333000000004,143.756154,Central Goldfields,Western Victoria,2011,1,0,0,0,0,1,2,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3472,betley,-36.909469,143.796024,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,bromley,-36.8779,143.75353,Central Goldfields,Western Victoria,2011,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,dunluce,-36.907629,143.58518,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,dunolly,-36.860408,143.732463,Central Goldfields,Western Victoria,2011,6,0,1,1,2,13,9,17,0,0,0,1,0,0,1,6,3,0,0,1,0,0,0,1,0
3472,eddington,-36.887013,143.86392800000002,Central Goldfields,Western Victoria,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,goldsborough,-36.825061,143.67693799999998,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,inkerman,-36.807319,143.678195,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,mcintyre,-36.681034999999994,143.691851,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,moliagul,-36.753256,143.66554399999998,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3472,mount hooghly,-36.917004999999996,143.696699,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,archdale,-36.830903,143.502295,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,archdale junction,-36.884915,143.517311,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,bealiba,-36.789386,143.549822,Central Goldfields,Western Victoria,2011,0,0,0,0,0,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,burkes flat,-36.655933000000005,143.550981,Central Goldfields,Western Victoria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,cochranes creek,-36.703610999999995,143.59134,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,emu,-36.731139,143.44388999999998,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3475,logan,-36.622015000000005,143.490756,Central Goldfields,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,avon plains,-36.544552,142.92122700000002,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,beazleys bridge,-36.713108,143.157179,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,carapooee,-36.711719,143.31401,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,carapooee west,-36.730657,143.28829199999998,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,coonooer bridge,-36.475617,143.31468,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,coonooer west,-36.425651,143.21936200000002,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,dooboobetic,-36.374108,143.183679,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,gooroc,-36.467068,143.202071,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,gowar east,-36.553102,143.418817,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,gre gre,-36.661542,143.057792,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,gre gre north,-36.594805,143.077543,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,gre gre south,-36.678933,143.028991,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,kooreh,-36.641341,143.384603,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,moolerr,-36.630984999999995,143.217849,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,moonambel,-36.988253,143.320323,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,percydale,-37.07827,143.387035,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,redbank,-36.933063,143.3162,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,slaty creek,-36.546473999999996,143.298301,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,st arnaud,-36.615024,143.256852,Buloke,Western Victoria,2011,17,0,1,2,1,23,12,25,2,0,2,2,9,0,3,21,4,0,0,10,0,0,0,0,5
3478,st arnaud east,-36.6084,143.2675,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,st arnaud north,-36.592298,143.169342,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,stuart mill,-36.805748,143.286094,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,sutherland,-36.525343,143.189561,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,swanwater,-36.523775,143.103615,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,tanwood,-37.006265,143.387126,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,tottington,-36.777057,143.121261,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,traynors lagoon,-36.579533000000005,142.981976,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,tulkara,-36.943712,143.061809,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,warrenmang,-37.037515,143.311499,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,yawong hills,-36.470002,143.381591,Buloke,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,areegra,-36.236565,142.687307,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,boolite,-36.34364,142.65012,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,carron,-36.292384999999996,142.739051,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,cope cope,-36.470318,143.068595,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,corack,-36.171602,143.04023600000002,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,corack east,-36.17753,143.038318,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,donald,-36.37066,142.982457,Yarriambiack,Western Victoria,2011,11,0,1,0,12,22,9,36,1,0,0,0,1,0,2,14,2,0,3,0,0,0,0,0,2
3480,gil gil,-36.322142,143.034902,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,jeffcott,-36.350941999999996,143.112537,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,jeffcott north,-36.28673,143.109711,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,laen,-36.452296000000004,142.78034399999999,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,laen east,-36.395951000000004,142.893872,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,laen north,-36.382094,142.804115,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,lawler,-36.378438,142.74228,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,litchfield,-36.296777,142.845319,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,rich avon,-36.444739,142.916181,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,rich avon east,-36.51331,142.88763400000002,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,rich avon west,-36.488443,142.836874,Yarriambiack,Western Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
